Code,Name,Purchase Price,Tax,Retail Price,Category Code
7510000000000,Det. liquido axion limon 900ml,,0,0,13
7500000000000,Det. liquido mas color 415ml,,0,0,13
7500000000000,"Servilleta Marli ""Interfoliada"" c/250 Pz",,0,0,13
7500000000000,poett 900ml frescura frutal,,0,0,13
7500000000000,Poett 900ml primavera,,0,0,13
7500000000000,Poett 900ml bosque de bambu,,0,0,13
7510000000000,fabuloso energia naranja 1 lt,,0,19,13
7510000000000,fabuloso alternativa al cloro 1 lt,,0,19,13
7500000000000,fabuloso fresco amanecer 1 lt,,0,19,13
7500000000000,fabuloso lavanda 1 lt,,0,19,13
7510000000000,fabuloso menta y orquidea 1 lt,,0,19,13
7510000000000,fabuloso pasion de frutas 1 lt,,0,0,13
7500000000000,fabuloso mar fresco 1 lt,,0,19,13
7500000000000,Vel rosita 1 lt,,0,42,13
7510000000000,Vel rosita 450ml,,0,19,13
7510000000000,suavitel cuidado superior fresca primavera 450ml,,0,12,13
7510000000000,suavitel cuidado superior fresco aroma de sol 450ml,,0,12,13
7510000000000,suavitel cuidado superior fresco aroma de sol 850ml,,0,21,13
7510000000000,suavitel cuidado superior fresca primavera 850ml,,0,0,13
7510000000000,suavitel cuidado superior anochecer 850ml,,0,0,13
7510000000000,Suavitel baby antibacterial 850ml,,0,0,13
7500000000000,VANISH ROSA LIQUIDO 925 ML,,0,0,13
7500000000000,VANISH ROSA LIQUIDO 450 ML,,0,17,13
75810400015,Agua bonafont natural 1.5 lt,,0,11,1
758000000000,Agua bonafont natural 1 lt,,0,9,1
7500000000000,Victoria mega 1.2 lt,,0,35,11
7500000000000,Victoria media 355ml,,0,13,11
7500000000000,Agua nestle 600ml,,0,0,1
7500000000000,Agua Sta maria 1.5 lt,,0,0,1
75810400293,Bonafont Juizzy jamaica 1.5 lt,,0,17,1
7500000000000,Cañazo 960ml,,0,20,2
7500000000000,jumex LT botella 500ml Manzana,,0,13,1
7500000000000,jumex LT botella 500ml Mango,,0,13,1
7500000000000,jumex LT botella 500ml Fresa,,0,13,1
7500000000000,jumex LT botella 500ml Durazno,,0,13,1
7500000000000,jumex LT botella 500ml Coco-piña,,0,13,1
75004101,Cerveza carta blanca 940ml Ret.,,0,25,11
7500000000000,XX Equis 1.2 lt Ret.,,0,35,11
7500000000000,Corona mega 1.2 lt Ret.,,0,35,11
7510000000000,Vive 100 500ml te verde,,0,12,1
